date,ML,Low,High,state,county
2020-04-02,1.0,0.0,2.82,New York,Livingston
2020-04-03,1.32,0.0,3.0300000000000002,New York,Livingston
2020-04-04,1.0,0.0,2.75,New York,Livingston
2020-04-05,1.0,0.0,2.75,New York,Livingston
2020-04-06,1.0,0.0,2.75,New York,Livingston
2020-04-07,1.0,0.0,2.75,New York,Livingston
2020-04-08,0.68,0.0,2.56,New York,Livingston
2020-04-09,1.0,0.0,2.82,New York,Livingston
2020-04-10,0.65,0.0,2.62,New York,Livingston
2020-04-11,0.62,0.0,2.69,New York,Livingston
2020-04-12,0.58,0.0,2.7600000000000002,New York,Livingston
2020-04-13,0.53,0.0,2.84,New York,Livingston
2020-04-14,0.47000000000000003,0.0,2.94,New York,Livingston
2020-04-15,1.0,0.0,3.35,New York,Livingston
2020-04-16,1.0,0.0,3.35,New York,Livingston
2020-04-17,1.53,0.0,3.66,New York,Livingston
2020-04-18,1.47,0.0,3.49,New York,Livingston
2020-04-19,1.0,0.0,3.09,New York,Livingston
2020-04-20,1.0,0.0,3.09,New York,Livingston
2020-04-21,1.0,0.0,3.09,New York,Livingston
2020-03-26,2.0,0.34,6.43,New York,Madison
2020-03-27,1.8800000000000001,0.38,5.01,New York,Madison
2020-03-28,2.17,0.51,4.99,New York,Madison
2020-03-29,1.96,0.5,4.24,New York,Madison
2020-03-30,1.83,0.46,3.79,New York,Madison
2020-03-31,1.73,0.46,3.52,New York,Madison
2020-04-01,1.6600000000000001,0.45,3.31,New York,Madison
2020-04-02,1.0,0.0,2.82,New York,Madison
2020-04-03,1.32,0.0,3.0300000000000002,New York,Madison
2020-04-04,1.0,0.0,2.75,New York,Madison
2020-04-05,1.0,0.0,2.75,New York,Madison
2020-04-06,1.0,0.0,2.75,New York,Madison
2020-04-07,1.0,0.0,2.75,New York,Madison
2020-04-08,0.68,0.0,2.56,New York,Madison
2020-04-09,1.0,0.0,2.82,New York,Madison
2020-04-10,0.65,0.0,2.62,New York,Madison
2020-04-11,0.62,0.0,2.69,New York,Madison
2020-04-12,0.58,0.0,2.7600000000000002,New York,Madison
2020-04-13,0.53,0.0,2.84,New York,Madison
2020-04-14,0.47000000000000003,0.0,2.94,New York,Madison
2020-04-15,1.0,0.0,3.35,New York,Madison
2020-04-16,1.0,0.0,3.35,New York,Madison
2020-04-17,1.53,0.0,3.66,New York,Madison
2020-04-18,1.47,0.0,3.49,New York,Madison
2020-04-19,1.0,0.0,3.09,New York,Madison
2020-04-20,1.0,0.0,3.09,New York,Madison
2020-04-21,1.0,0.0,3.09,New York,Madison
2020-03-13,2.0,0.34,6.43,New York,Monroe
2020-03-14,1.8800000000000001,0.38,5.01,New York,Monroe
2020-03-15,2.17,0.51,4.99,New York,Monroe
2020-03-16,2.2800000000000002,0.61,4.59,New York,Monroe
2020-03-17,2.25,0.68,4.16,New York,Monroe
2020-03-18,2.35,0.85,3.98,New York,Monroe
2020-03-19,2.16,0.84,3.54,New York,Monroe
2020-03-20,2.15,0.73,3.49,New York,Monroe
2020-03-21,2.18,0.9500000000000001,3.35,New York,Monroe
2020-03-22,1.98,0.89,3.0100000000000002,New York,Monroe
2020-03-23,1.9100000000000001,0.9500000000000001,2.85,New York,Monroe
2020-03-24,1.79,0.92,2.64,New York,Monroe
2020-03-25,1.7,0.92,2.5,New York,Monroe
2020-03-26,1.59,0.85,2.31,New York,Monroe
2020-03-27,1.52,0.8300000000000001,2.2,New York,Monroe
2020-03-28,1.46,0.8200000000000001,2.12,New York,Monroe
2020-03-29,1.43,0.8300000000000001,2.06,New York,Monroe
2020-03-30,1.48,0.91,2.07,New York,Monroe
2020-03-31,1.5,0.97,2.06,New York,Monroe
2020-04-01,1.48,0.97,1.99,New York,Monroe
2020-04-02,1.44,0.97,1.94,New York,Monroe
2020-04-03,1.35,0.89,1.82,New York,Monroe
2020-04-04,1.2,0.75,1.6500000000000001,New York,Monroe
2020-04-05,1.1,0.66,1.55,New York,Monroe
2020-04-06,0.99,0.54,1.43,New York,Monroe
2020-04-07,0.92,0.47000000000000003,1.37,New York,Monroe
2020-04-08,0.85,0.4,1.32,New York,Monroe
2020-04-09,0.8300000000000001,0.38,1.32,New York,Monroe
2020-04-10,0.84,0.35000000000000003,1.3,New York,Monroe
2020-04-11,0.88,0.4,1.37,New York,Monroe
2020-04-12,0.88,0.38,1.36,New York,Monroe
2020-04-13,0.91,0.42,1.42,New York,Monroe
2020-04-14,0.9,0.41000000000000003,1.42,New York,Monroe
2020-04-15,0.9500000000000001,0.43,1.44,New York,Monroe
2020-04-16,0.9500000000000001,0.44,1.46,New York,Monroe
2020-04-17,0.97,0.47000000000000003,1.5,New York,Monroe
2020-04-18,0.97,0.46,1.49,New York,Monroe
2020-04-19,0.97,0.44,1.47,New York,Monroe
2020-04-20,0.9,0.38,1.43,New York,Monroe
2020-04-21,0.8200000000000001,0.27,1.33,New York,Monroe
2020-04-01,2.0,0.34,6.43,New York,Montgomery
2020-04-02,1.8800000000000001,0.38,5.01,New York,Montgomery
2020-04-03,1.8,0.38,4.45,New York,Montgomery
2020-04-04,2.05,0.5,4.54,New York,Montgomery
2020-04-05,1.8900000000000001,0.47000000000000003,3.98,New York,Montgomery
2020-04-06,1.78,0.48,3.67,New York,Montgomery
2020-04-07,1.8900000000000001,0.54,3.62,New York,Montgomery
2020-04-08,1.62,0.0,3.23,New York,Montgomery
2020-04-09,1.53,0.0,3.0500000000000003,New York,Montgomery
2020-04-10,1.24,0.0,2.75,New York,Montgomery
2020-04-11,1.0,0.0,2.54,New York,Montgomery
2020-04-12,0.76,0.0,2.38,New York,Montgomery
2020-04-13,0.74,0.0,2.42,New York,Montgomery
2020-04-14,0.43,0.0,2.3000000000000003,New York,Montgomery
2020-04-15,0.33,0.0,2.38,New York,Montgomery
2020-04-16,0.2,0.0,2.48,New York,Montgomery
2020-04-17,0.53,0.0,2.84,New York,Montgomery
2020-04-18,0.47000000000000003,0.0,2.94,New York,Montgomery
2020-04-19,1.0,0.0,3.35,New York,Montgomery
2020-04-20,1.0,0.0,3.35,New York,Montgomery
2020-04-21,1.0,0.0,3.35,New York,Montgomery
2020-03-05,2.0,0.34,6.43,New York,Nassau
2020-03-06,2.17,0.51,4.99,New York,Nassau
2020-03-07,1.8900000000000001,0.47000000000000003,3.98,New York,Nassau
2020-03-08,1.94,0.55,3.75,New York,Nassau
2020-03-09,1.93,0.64,3.54,New York,Nassau
2020-03-10,2.02,0.77,3.44,New York,Nassau
2020-03-11,2.12,0.9500000000000001,3.36,New York,Nassau
2020-03-12,2.12,0.93,3.2800000000000002,New York,Nassau
2020-03-13,1.95,0.9,2.99,New York,Nassau
2020-03-14,1.8800000000000001,0.93,2.8000000000000003,New York,Nassau
2020-03-15,1.81,0.96,2.65,New York,Nassau
2020-03-16,2.19,1.46,2.92,New York,Nassau
2020-03-17,2.79,2.22,3.39,New York,Nassau
2020-03-18,3.13,2.69,3.58,New York,Nassau
2020-03-19,3.16,2.82,3.5,New York,Nassau
2020-03-20,2.91,2.65,3.19,New York,Nassau
2020-03-21,2.57,2.35,2.79,New York,Nassau
2020-03-22,2.24,2.06,2.44,New York,Nassau
2020-03-23,1.97,1.8,2.14,New York,Nassau
2020-03-24,1.75,1.6,1.9100000000000001,New York,Nassau
2020-03-25,1.59,1.46,1.75,New York,Nassau
2020-03-26,1.48,1.34,1.61,New York,Nassau
2020-03-27,1.4000000000000001,1.28,1.54,New York,Nassau
2020-03-28,1.3800000000000001,1.26,1.51,New York,Nassau
2020-03-29,1.37,1.25,1.48,New York,Nassau
2020-03-30,1.37,1.26,1.48,New York,Nassau
2020-03-31,1.3800000000000001,1.27,1.48,New York,Nassau
2020-04-01,1.36,1.26,1.46,New York,Nassau
2020-04-02,1.33,1.23,1.43,New York,Nassau
2020-04-03,1.28,1.19,1.3800000000000001,New York,Nassau
2020-04-04,1.2,1.11,1.29,New York,Nassau
2020-04-05,1.17,1.08,1.26,New York,Nassau
2020-04-06,1.16,1.07,1.25,New York,Nassau
2020-04-07,1.1500000000000001,1.06,1.23,New York,Nassau
2020-04-08,1.1300000000000001,1.05,1.22,New York,Nassau
2020-04-09,1.11,1.02,1.19,New York,Nassau
2020-04-10,1.05,0.97,1.1400000000000001,New York,Nassau
2020-04-11,1.0,0.91,1.08,New York,Nassau
2020-04-12,0.93,0.85,1.02,New York,Nassau
2020-04-13,0.88,0.8,0.97,New York,Nassau
2020-04-14,0.85,0.76,0.9400000000000001,New York,Nassau
2020-04-15,0.81,0.72,0.9,New York,Nassau
2020-04-16,0.78,0.6900000000000001,0.88,New York,Nassau
2020-04-17,0.78,0.68,0.87,New York,Nassau
2020-04-18,0.78,0.68,0.88,New York,Nassau
2020-04-19,0.77,0.68,0.88,New York,Nassau
2020-04-20,0.75,0.65,0.86,New York,Nassau
2020-04-21,0.72,0.61,0.8200000000000001,New York,Nassau
2020-03-02,2.0,0.34,6.43,New York,New York City
2020-03-03,1.8800000000000001,0.38,5.01,New York,New York City
2020-03-04,1.8,0.38,4.45,New York,New York City
2020-03-05,2.05,0.5,4.54,New York,New York City
2020-03-06,2.17,0.61,4.33,New York,New York City
2020-03-07,2.16,0.68,4.01,New York,New York City
2020-03-08,2.2800000000000002,0.8200000000000001,3.85,New York,New York City
2020-03-09,2.77,1.22,4.2,New York,New York City
2020-03-10,2.9,1.68,4.03,New York,New York City
2020-03-11,3.1,2.19,4.0,New York,New York City
2020-03-12,2.79,2.05,3.49,New York,New York City
2020-03-13,2.63,2.05,3.23,New York,New York City
2020-03-14,2.49,2.0100000000000002,2.99,New York,New York City
2020-03-15,2.7,2.31,3.1,New York,New York City
2020-03-16,2.97,2.67,3.29,New York,New York City
2020-03-17,3.21,2.97,3.44,New York,New York City
2020-03-18,3.08,2.89,3.25,New York,New York City
2020-03-19,2.92,2.7800000000000002,3.0700000000000003,New York,New York City
2020-03-20,2.69,2.57,2.8000000000000003,New York,New York City
2020-03-21,2.43,2.34,2.54,New York,New York City
2020-03-22,2.25,2.17,2.34,New York,New York City
2020-03-23,2.04,1.97,2.12,New York,New York City
2020-03-24,1.82,1.75,1.8800000000000001,New York,New York City
2020-03-25,1.68,1.61,1.73,New York,New York City
2020-03-26,1.51,1.45,1.57,New York,New York City
2020-03-27,1.3800000000000001,1.33,1.44,New York,New York City
2020-03-28,1.31,1.26,1.37,New York,New York City
2020-03-29,1.23,1.17,1.27,New York,New York City
2020-03-30,1.19,1.1400000000000001,1.24,New York,New York City
2020-03-31,1.19,1.1300000000000001,1.23,New York,New York City
2020-04-01,1.16,1.11,1.21,New York,New York City
2020-04-02,1.18,1.1300000000000001,1.23,New York,New York City
2020-04-03,1.1400000000000001,1.09,1.18,New York,New York City
2020-04-04,1.12,1.07,1.16,New York,New York City
2020-04-05,1.1,1.05,1.1400000000000001,New York,New York City
2020-04-06,1.07,1.03,1.12,New York,New York City
2020-04-07,1.06,1.01,1.1,New York,New York City
2020-04-08,1.06,1.02,1.11,New York,New York City
2020-04-09,1.06,1.01,1.1,New York,New York City
2020-04-10,1.08,1.03,1.12,New York,New York City
2020-04-11,1.03,0.98,1.07,New York,New York City
2020-04-12,1.03,0.98,1.07,New York,New York City
2020-04-13,1.01,0.97,1.06,New York,New York City
2020-04-14,1.0,0.9500000000000001,1.04,New York,New York City
2020-04-15,0.98,0.93,1.02,New York,New York City
2020-04-16,0.9400000000000001,0.89,0.98,New York,New York City
2020-04-17,0.89,0.84,0.93,New York,New York City
2020-04-18,0.87,0.8300000000000001,0.92,New York,New York City
2020-04-19,0.8,0.75,0.84,New York,New York City
2020-04-20,0.75,0.7000000000000001,0.8,New York,New York City
2020-04-21,0.6900000000000001,0.64,0.74,New York,New York City
2020-03-20,2.0,0.34,6.43,New York,Niagara
2020-03-21,1.8,0.38,4.45,New York,Niagara
2020-03-22,1.69,0.37,3.85,New York,Niagara
2020-03-23,1.61,0.41000000000000003,3.56,New York,Niagara
2020-03-24,1.55,0.38,3.29,New York,Niagara
2020-03-25,1.6600000000000001,0.45,3.31,New York,Niagara
2020-03-26,1.73,0.51,3.24,New York,Niagara
2020-03-27,1.6500000000000001,0.09,3.09,New York,Niagara
2020-03-28,1.73,0.23,3.15,New York,Niagara
2020-03-29,1.47,0.11,2.75,New York,Niagara
2020-03-30,1.68,0.29,2.92,New York,Niagara
2020-03-31,1.79,0.5,2.97,New York,Niagara
2020-04-01,1.75,0.5700000000000001,2.84,New York,Niagara
2020-04-02,1.7,0.62,2.71,New York,Niagara
2020-04-03,1.6,0.59,2.5300000000000002,New York,Niagara
2020-04-04,1.46,0.53,2.36,New York,Niagara
2020-04-05,1.42,0.54,2.2800000000000002,New York,Niagara
2020-04-06,1.1500000000000001,0.28,1.95,New York,Niagara
2020-04-07,1.0,0.17,1.79,New York,Niagara
2020-04-08,0.85,0.06,1.61,New York,Niagara
2020-04-09,0.75,0.0,1.48,New York,Niagara
2020-04-10,0.67,0.0,1.45,New York,Niagara
2020-04-11,0.7000000000000001,0.0,1.51,New York,Niagara
2020-04-12,0.81,0.02,1.6500000000000001,New York,Niagara
2020-04-13,1.0,0.11,1.9000000000000001,New York,Niagara
2020-04-14,1.0,0.11,1.9000000000000001,New York,Niagara
2020-04-15,1.06,0.14,1.96,New York,Niagara
2020-04-16,1.06,0.14,1.95,New York,Niagara
2020-04-17,1.12,0.21,2.04,New York,Niagara
2020-04-18,1.0,0.13,1.8900000000000001,New York,Niagara
2020-04-19,0.9400000000000001,0.08,1.8,New York,Niagara
2020-04-20,0.9400000000000001,0.04,1.76,New York,Niagara
2020-04-21,0.9400000000000001,0.06,1.79,New York,Niagara
2020-03-20,2.0,0.34,6.43,New York,Oneida
2020-03-21,1.8,0.38,4.45,New York,Oneida
2020-03-22,1.46,0.32,3.5500000000000003,New York,Oneida
2020-03-23,1.6400000000000001,0.4,3.7,New York,Oneida
2020-03-24,1.57,0.39,3.41,New York,Oneida
2020-03-25,1.52,0.39,3.21,New York,Oneida
2020-03-26,1.6400000000000001,0.45,3.23,New York,Oneida
2020-03-27,1.53,0.0,3.0500000000000003,New York,Oneida
2020-03-28,1.69,0.09,3.16,New York,Oneida
2020-03-29,1.93,0.36,3.39,New York,Oneida
2020-03-30,1.76,0.32,3.08,New York,Oneida
2020-03-31,1.75,0.44,3.02,New York,Oneida
2020-04-01,1.73,0.52,2.91,New York,Oneida
2020-04-02,1.53,0.39,2.6,New York,Oneida
2020-04-03,1.4000000000000001,0.33,2.42,New York,Oneida
2020-04-04,1.36,0.35000000000000003,2.36,New York,Oneida
2020-04-05,1.27,0.3,2.23,New York,Oneida
2020-04-06,1.31,0.36,2.24,New York,Oneida
2020-04-07,1.4000000000000001,0.46,2.27,New York,Oneida
2020-04-08,1.36,0.49,2.23,New York,Oneida
2020-04-09,1.3800000000000001,0.53,2.19,New York,Oneida
2020-04-10,1.3,0.5,2.1,New York,Oneida
2020-04-11,1.2,0.4,1.95,New York,Oneida
2020-04-12,1.19,0.43,1.95,New York,Oneida
2020-04-13,1.07,0.32,1.81,New York,Oneida
2020-04-14,0.96,0.22,1.69,New York,Oneida
2020-04-15,0.89,0.17,1.6300000000000001,New York,Oneida
2020-04-16,0.76,0.07,1.48,New York,Oneida
2020-04-17,0.75,0.05,1.47,New York,Oneida
2020-04-18,0.68,0.01,1.4000000000000001,New York,Oneida
2020-04-19,0.6,0.0,1.36,New York,Oneida
2020-04-20,0.56,0.0,1.36,New York,Oneida
2020-04-21,0.44,0.0,1.33,New York,Oneida
2020-03-17,2.0,0.34,6.43,New York,Onondaga
2020-03-18,2.35,0.48,5.72,New York,Onondaga
2020-03-19,2.87,0.85,5.46,New York,Onondaga
2020-03-20,2.77,1.0,4.69,New York,Onondaga
2020-03-21,2.71,1.21,4.25,New York,Onondaga
2020-03-22,2.41,1.18,3.69,New York,Onondaga
2020-03-23,2.13,1.08,3.23,New York,Onondaga
2020-03-24,2.02,0.97,3.04,New York,Onondaga
2020-03-25,1.81,0.87,2.74,New York,Onondaga
2020-03-26,1.67,0.81,2.5300000000000002,New York,Onondaga
2020-03-27,1.58,0.77,2.37,New York,Onondaga
2020-03-28,1.47,0.71,2.22,New York,Onondaga
2020-03-29,1.45,0.74,2.17,New York,Onondaga
2020-03-30,1.49,0.8200000000000001,2.16,New York,Onondaga
2020-03-31,1.44,0.81,2.08,New York,Onondaga
2020-04-01,1.44,0.84,2.04,New York,Onondaga
2020-04-02,1.33,0.75,1.9000000000000001,New York,Onondaga
2020-04-03,1.21,0.64,1.76,New York,Onondaga
2020-04-04,1.08,0.53,1.6400000000000001,New York,Onondaga
2020-04-05,0.88,0.32,1.44,New York,Onondaga
2020-04-06,0.64,0.1,1.2,New York,Onondaga
2020-04-07,0.45,0.01,1.0,New York,Onondaga
2020-04-08,0.11,0.0,0.81,New York,Onondaga
2020-04-09,0.0,0.0,0.8200000000000001,New York,Onondaga
2020-04-10,0.0,0.0,0.86,New York,Onondaga
2020-04-11,0.0,0.0,1.06,New York,Onondaga
2020-04-12,0.61,0.0,1.56,New York,Onondaga
2020-04-13,1.3900000000000001,0.33,2.4,New York,Onondaga
2020-04-14,1.62,0.59,2.56,New York,Onondaga
2020-04-15,1.8,0.91,2.71,New York,Onondaga
2020-04-16,1.58,0.74,2.41,New York,Onondaga
2020-04-17,1.43,0.63,2.21,New York,Onondaga
2020-04-18,1.12,0.36,1.9000000000000001,New York,Onondaga
2020-04-19,0.88,0.15,1.6300000000000001,New York,Onondaga
2020-04-20,0.71,0.02,1.4000000000000001,New York,Onondaga
2020-04-21,0.64,0.0,1.35,New York,Onondaga
2020-03-19,2.0,0.34,6.43,New York,Ontario
2020-03-20,1.8800000000000001,0.38,5.01,New York,Ontario
2020-03-21,1.8,0.38,4.45,New York,Ontario
2020-03-22,1.74,0.4,4.13,New York,Ontario
2020-03-23,1.69,0.37,3.85,New York,Ontario
2020-03-24,1.6400000000000001,0.4,3.7,New York,Ontario
2020-03-25,1.83,0.46,3.79,New York,Ontario
2020-03-26,1.47,0.0,3.49,New York,Ontario
2020-03-27,1.42,0.0,3.34,New York,Ontario
2020-03-28,1.3800000000000001,0.0,3.22,New York,Ontario
2020-03-29,1.35,0.0,3.12,New York,Ontario
2020-03-30,1.32,0.0,3.0300000000000002,New York,Ontario
2020-03-31,1.57,0.01,3.15,New York,Ontario
2020-04-01,1.26,0.0,2.81,New York,Ontario
2020-04-02,1.24,0.0,2.75,New York,Ontario
2020-04-03,1.23,0.0,2.69,New York,Ontario
2020-04-04,1.0,0.0,2.49,New York,Ontario
2020-04-05,1.0,0.0,2.49,New York,Ontario
2020-04-06,1.0,0.0,2.49,New York,Ontario
2020-04-07,0.77,0.0,2.35,New York,Ontario
2020-04-08,1.0,0.0,2.54,New York,Ontario
2020-04-09,1.0,0.0,2.54,New York,Ontario
2020-04-10,1.23,0.0,2.69,New York,Ontario
2020-04-11,1.42,0.0,2.79,New York,Ontario
2020-04-12,1.2,0.0,2.5500000000000003,New York,Ontario
2020-04-13,1.19,0.0,2.5100000000000002,New York,Ontario
2020-04-14,1.0,0.0,2.35,New York,Ontario
2020-04-15,0.81,0.0,2.23,New York,Ontario
2020-04-16,0.8,0.0,2.25,New York,Ontario
2020-04-17,0.58,0.0,2.15,New York,Ontario
2020-04-18,0.53,0.0,2.2,New York,Ontario
2020-04-19,0.47000000000000003,0.0,2.27,New York,Ontario
2020-04-20,0.38,0.0,2.34,New York,Ontario
2020-04-21,0.65,0.0,2.62,New York,Ontario
2020-03-12,2.0,0.34,6.43,New York,Orange
2020-03-13,1.8,0.38,4.45,New York,Orange
2020-03-14,1.69,0.37,3.85,New York,Orange
2020-03-15,2.08,0.58,4.09,New York,Orange
2020-03-16,2.23,0.75,3.92,New York,Orange
2020-03-17,2.49,1.09,3.9,New York,Orange
2020-03-18,2.9,1.75,4.0600000000000005,New York,Orange
2020-03-19,2.99,2.05,3.88,New York,Orange
2020-03-20,2.97,2.24,3.67,New York,Orange
2020-03-21,2.7600000000000002,2.19,3.34,New York,Orange
2020-03-22,2.5100000000000002,2.0300000000000002,2.98,New York,Orange
2020-03-23,2.24,1.85,2.67,New York,Orange
2020-03-24,2.0300000000000002,1.68,2.4,New York,Orange
2020-03-25,1.83,1.52,2.17,New York,Orange
2020-03-26,1.68,1.3900000000000001,1.99,New York,Orange
2020-03-27,1.54,1.27,1.83,New York,Orange
2020-03-28,1.41,1.16,1.69,New York,Orange
2020-03-29,1.31,1.07,1.58,New York,Orange
2020-03-30,1.28,1.03,1.52,New York,Orange
2020-03-31,1.28,1.04,1.51,New York,Orange
2020-04-01,1.33,1.11,1.57,New York,Orange
2020-04-02,1.4000000000000001,1.18,1.61,New York,Orange
2020-04-03,1.42,1.22,1.6300000000000001,New York,Orange
2020-04-04,1.4000000000000001,1.21,1.6,New York,Orange
2020-04-05,1.35,1.17,1.55,New York,Orange
2020-04-06,1.25,1.07,1.43,New York,Orange
2020-04-07,1.18,1.01,1.37,New York,Orange
2020-04-08,1.11,0.9400000000000001,1.29,New York,Orange
2020-04-09,1.03,0.86,1.21,New York,Orange
2020-04-10,0.97,0.79,1.1400000000000001,New York,Orange
2020-04-11,0.9400000000000001,0.76,1.11,New York,Orange
2020-04-12,0.91,0.73,1.09,New York,Orange
2020-04-13,0.91,0.73,1.09,New York,Orange
2020-04-14,0.87,0.7000000000000001,1.07,New York,Orange
2020-04-15,0.84,0.66,1.04,New York,Orange
2020-04-16,0.8,0.6,0.98,New York,Orange
2020-04-17,0.76,0.5700000000000001,0.97,New York,Orange
2020-04-18,0.66,0.46,0.87,New York,Orange
2020-04-19,0.65,0.44,0.87,New York,Orange
2020-04-20,0.62,0.39,0.84,New York,Orange
2020-04-21,0.6,0.38,0.86,New York,Orange
2020-03-29,2.0,0.34,6.43,New York,Orleans
2020-03-30,1.8800000000000001,0.38,5.01,New York,Orleans
2020-03-31,1.8,0.38,4.45,New York,Orleans
2020-04-01,1.74,0.4,4.13,New York,Orleans
2020-04-02,1.69,0.37,3.85,New York,Orleans
2020-04-03,1.6400000000000001,0.4,3.7,New York,Orleans
2020-04-04,1.61,0.41000000000000003,3.56,New York,Orleans
2020-04-05,1.53,0.0,3.66,New York,Orleans
2020-04-06,1.47,0.0,3.49,New York,Orleans
2020-04-07,1.42,0.0,3.34,New York,Orleans
2020-04-08,1.3800000000000001,0.0,3.22,New York,Orleans
2020-04-09,1.35,0.0,3.12,New York,Orleans
2020-04-10,1.32,0.0,3.0300000000000002,New York,Orleans
2020-04-11,1.3,0.0,2.94,New York,Orleans
2020-04-12,1.0,0.0,2.69,New York,Orleans
2020-04-13,1.0,0.0,2.69,New York,Orleans
2020-04-14,1.0,0.0,2.69,New York,Orleans
2020-04-15,1.0,0.0,2.69,New York,Orleans
2020-04-16,1.28,0.0,2.87,New York,Orleans
2020-04-17,1.26,0.0,2.81,New York,Orleans
2020-04-18,1.24,0.0,2.75,New York,Orleans
2020-04-19,1.44,0.01,2.86,New York,Orleans
2020-04-20,1.4000000000000001,0.01,2.75,New York,Orleans
2020-04-21,1.36,0.03,2.68,New York,Orleans
2020-03-23,2.0,0.34,6.43,New York,Oswego
2020-03-24,1.8800000000000001,0.38,5.01,New York,Oswego
2020-03-25,1.8,0.38,4.45,New York,Oswego
2020-03-26,1.74,0.4,4.13,New York,Oswego
2020-03-27,1.96,0.5,4.24,New York,Oswego
2020-03-28,1.83,0.46,3.79,New York,Oswego
2020-03-29,1.73,0.46,3.52,New York,Oswego
2020-03-30,1.73,0.01,3.47,New York,Oswego
2020-03-31,1.8900000000000001,0.09,3.52,New York,Oswego
2020-04-01,1.73,0.11,3.2600000000000002,New York,Oswego
2020-04-02,1.62,0.11,3.0500000000000003,New York,Oswego
2020-04-03,1.19,0.0,2.5100000000000002,New York,Oswego
2020-04-04,1.0,0.0,2.35,New York,Oswego
2020-04-05,1.0,0.0,2.35,New York,Oswego
2020-04-06,0.62,0.0,2.1,New York,Oswego
2020-04-07,0.35000000000000003,0.0,2.02,New York,Oswego
2020-04-08,0.22,0.0,2.09,New York,Oswego
2020-04-09,0.04,0.0,2.18,New York,Oswego
2020-04-10,0.2,0.0,2.48,New York,Oswego
2020-04-11,0.53,0.0,2.84,New York,Oswego
2020-04-12,0.47000000000000003,0.0,2.94,New York,Oswego
2020-04-13,1.0,0.0,3.35,New York,Oswego
2020-04-14,1.0,0.0,3.35,New York,Oswego
2020-04-15,1.0,0.0,3.35,New York,Oswego
2020-04-16,1.0,0.0,3.35,New York,Oswego
2020-04-17,1.0,0.0,3.35,New York,Oswego
2020-04-18,1.0,0.0,3.35,New York,Oswego
2020-04-19,1.0,0.0,3.35,New York,Oswego
2020-04-20,1.0,0.0,3.35,New York,Oswego
2020-04-21,1.0,0.0,3.35,New York,Oswego
2020-04-16,2.0,0.34,6.43,New York,Otsego
2020-04-17,1.8800000000000001,0.38,5.01,New York,Otsego
2020-04-18,1.8,0.38,4.45,New York,Otsego
2020-04-19,1.74,0.4,4.13,New York,Otsego
2020-04-20,1.69,0.37,3.85,New York,Otsego
2020-04-21,1.6400000000000001,0.4,3.7,New York,Otsego
2020-03-18,2.0,0.34,6.43,New York,Putnam
2020-03-19,2.65,0.68,5.5600000000000005,New York,Putnam
2020-03-20,2.64,0.87,4.67,New York,Putnam
2020-03-21,2.81,1.25,4.38,New York,Putnam
2020-03-22,2.41,1.18,3.69,New York,Putnam
2020-03-23,2.18,1.1300000000000001,3.25,New York,Putnam
2020-03-24,1.96,1.05,2.9,New York,Putnam
2020-03-25,1.8,0.91,2.71,New York,Putnam
2020-03-26,1.58,0.74,2.41,New York,Putnam
2020-03-27,1.43,0.63,2.21,New York,Putnam
2020-03-28,1.27,0.49,2.0100000000000002,New York,Putnam
2020-03-29,1.22,0.47000000000000003,1.95,New York,Putnam
2020-03-30,1.21,0.5,1.95,New York,Putnam
2020-03-31,1.1300000000000001,0.43,1.85,New York,Putnam
2020-04-01,1.16,0.46,1.85,New York,Putnam
2020-04-02,1.21,0.54,1.9000000000000001,New York,Putnam
2020-04-03,1.26,0.61,1.93,New York,Putnam
2020-04-04,1.27,0.62,1.8900000000000001,New York,Putnam
2020-04-05,1.28,0.66,1.8900000000000001,New York,Putnam
2020-04-06,1.24,0.62,1.81,New York,Putnam
2020-04-07,1.31,0.74,1.8900000000000001,New York,Putnam
2020-04-08,1.23,0.68,1.8,New York,Putnam
2020-04-09,1.1400000000000001,0.6,1.7,New York,Putnam
2020-04-10,1.02,0.46,1.55,New York,Putnam
2020-04-11,0.92,0.37,1.47,New York,Putnam
2020-04-12,0.8200000000000001,0.27,1.3900000000000001,New York,Putnam
2020-04-13,0.77,0.21,1.35,New York,Putnam
2020-04-14,0.63,0.09,1.21,New York,Putnam
2020-04-15,0.6,0.03,1.1500000000000001,New York,Putnam
2020-04-16,0.52,0.0,1.09,New York,Putnam
2020-04-17,0.49,0.0,1.11,New York,Putnam
2020-04-18,0.38,0.0,1.07,New York,Putnam
2020-04-19,0.4,0.0,1.1400000000000001,New York,Putnam
2020-04-20,0.41000000000000003,0.0,1.2,New York,Putnam
2020-04-21,0.43,0.0,1.28,New York,Putnam
2020-03-17,2.0,0.34,6.43,New York,Rensselaer
2020-03-18,2.17,0.51,4.99,New York,Rensselaer
2020-03-19,2.17,0.61,4.33,New York,Rensselaer
2020-03-20,2.09,0.67,3.87,New York,Rensselaer
2020-03-21,1.85,0.58,3.3200000000000003,New York,Rensselaer
2020-03-22,1.71,0.59,3.06,New York,Rensselaer
2020-03-23,1.51,0.52,2.75,New York,Rensselaer
2020-03-24,1.1400000000000001,0.0,2.3000000000000003,New York,Rensselaer
2020-03-25,0.86,0.0,2.07,New York,Rensselaer
2020-03-26,0.7000000000000001,0.0,1.99,New York,Rensselaer
2020-03-27,0.51,0.0,1.92,New York,Rensselaer
